partition,offset,timestamp,timestampType,key,value,headers,exceededFields
1,157,1730393052573,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[30391],""data"":[[""2024-10-31 16:44:12"",3573030041201292,""fraud_Cummings LLC"",""gas_transport"",72.98,""Joanne"",""Williams"",""F"",""3638 Marsh Union"",""Altonah"",""UT"",84002,40.3207,-110.436,302,""Sales professional, IT"",""1990-01-17"",""65952c766ca0c43ed04904dccb3d1142"",1730393052476,40.208089,-111.044125,0]]}",[],null
1,156,1730392976437,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[366198],""data"":[[""2024-10-31 16:42:56"",""4653178848915023204"",""fraud_Swaniawski, Bahringer and Ledner"",""grocery_net"",40.23,""Robert"",""Hall"",""M"",""371 Anthony Trail Suite 354"",""Glade Spring"",""VA"",24340,36.7779,-81.7676,5657,""Clinical psychologist"",""1987-04-29"",""368f1f77af60c1ef036b8e43605b7954"",1730392976356,36.680648,-81.79752,0]]}",[],null
1,155,1730392958994,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[423864],""data"":[[""2024-10-31 16:42:38"",4745996322265,""fraud_Thiel-Thiel"",""entertainment"",92.38,""Carrie"",""Washington"",""F"",""6114 Adams Harbor Suite 096"",""Kingsford Heights"",""IN"",46346,41.4802,-86.6919,1423,""Psychologist, forensic"",""1998-10-07"",""d431cdce8d17239b12a084b354dbd60e"",1730392958918,41.244225,-86.371406,0]]}",[],null
1,154,1730392941436,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[279519],""data"":[[""2024-10-31 16:42:21"",5104807169438134,""fraud_Botsford Ltd"",""shopping_pos"",127.48,""Regina"",""Johnston"",""F"",""641 Steven Mall Apt. 299"",""Westhampton Beach"",""NY"",11978,40.8295,-72.6473,3255,""Financial trader"",""1978-07-08"",""a496c83dd80c5735f43e927c7d62828b"",1730392941363,40.448624,-73.535874,0]]}",[],null
1,153,1730392923832,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[260790],""data"":[[""2024-10-31 16:42:03"",371985236239474,""fraud_Zemlak, Tillman and Cremin"",""personal_care"",136.75,""Benjamin"",""Martin"",""M"",""0495 Baker Manors"",""Oriskany Falls"",""NY"",13425,42.9576,-75.4838,1970,""Programmer, multimedia"",""1949-06-09"",""13192cc36a779981f8e0e8fbdc295b84"",1730392923753,42.311647,-76.196512,0]]}",[],null
1,152,1730392906361,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[544290],""data"":[[""2024-10-31 16:41:46"",30131826429364,""fraud_Bruen-Yost"",""misc_pos"",420.72,""Brianna"",""Foley"",""F"",""57256 Raymond Ports"",""Knoxville"",""TN"",37932,35.9335,-84.1481,391389,""Designer, industrial/product"",""1994-04-22"",""78ece1e3dc5c7a803fa871da714026a2"",1730392906285,35.556474,-83.97251,0]]}",[],null
1,151,1730392888876,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[249222],""data"":[[""2024-10-31 16:41:28"",4169759661243568,""fraud_Kerluke, Considine and Macejkovic"",""misc_net"",12.81,""Jamie"",""Carr"",""F"",""55363 Aaron Circle Suite 450"",""Lawn"",""PA"",17041,40.2236,-76.538,213,""Special educational needs teacher"",""1972-02-15"",""d2348ba87c18f52f1401ea462abbd67d"",1730392888817,40.683825,-75.874417,0]]}",[],null
1,150,1730392871435,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[320627],""data"":[[""2024-10-31 16:41:11"",374930071163758,""fraud_Schmidt-Larkin"",""home"",9.76,""Daniel"",""Escobar"",""M"",""61390 Hayes Port"",""Romulus"",""MI"",48174,42.2203,-83.3583,31515,""Police officer"",""1971-11-05"",""0b94b67521899cc05452c2bae6b21006"",1730392871376,42.793533,-83.947747,0]]}",[],null
1,149,1730392853994,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[105586],""data"":[[""2024-10-31 16:40:53"",4383521454815,""fraud_Feil, Hilpert and Koss"",""food_dining"",24.44,""John"",""Robertson"",""M"",""209 Austin Stream Apt. 231"",""Indianapolis"",""IN"",46290,39.9347,-86.1633,910148,""Academic librarian"",""1987-09-22"",""a7a505e4800ca720169f34de0fb2fd32"",1730392853917,40.04802,-85.327507,0]]}",[],null
1,148,1730392836553,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[209746],""data"":[[""2024-10-31 16:40:36"",371009169330125,""fraud_Schmidt-Larkin"",""home"",39.26,""Randall"",""Burgess"",""M"",""393 Carroll Route Suite 197"",""Norman Park"",""GA"",31771,31.2462,-83.6549,5666,""Rural practice surveyor"",""2003-09-14"",""e8ba0783c06b1c8f13c68f53bf0359ba"",1730392836477,31.941987,-83.116786,0]]}",[],null
1,147,1730392819131,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[263768],""data"":[[""2024-10-31 16:40:19"",30373802285317,""fraud_Stark-Batz"",""entertainment"",64.15,""Nicholas"",""Osborne"",""M"",""7538 Carrie Meadow Suite 574"",""Claremont"",""CA"",91711,34.1092,-117.7183,35705,""Wellsite geologist"",""1956-05-15"",""ec8f5980af843eada878256835bb1581"",1730392819056,34.863758,-118.307605,0]]}",[],null
1,146,1730392801538,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[140697],""data"":[[""2024-10-31 16:40:01"",3576021480694169,""fraud_Kilback LLC"",""grocery_pos"",75.96,""Dawn"",""Gray"",""F"",""9486 Joel Common Suite 554"",""Topeka"",""KS"",66618,39.1329,-95.7023,163415,""Secondary school teacher"",""2004-12-30"",""7efa0b516d7da474250567c87e386411"",1730392801462,38.555577,-95.382078,0]]}",[],null
1,145,1730392781110,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[147840],""data"":[[""2024-10-31 16:39:41"",""4536996888716062123"",""fraud_Ankunding LLC"",""shopping_net"",5.9,""Nathan"",""Mendoza"",""M"",""767 Adam Mill Apt. 115"",""Espanola"",""NM"",87533,35.9866,-106.0654,18408,""Historic buildings inspector/conservation officer"",""1972-07-18"",""a4982884ba659d45c67824260eef8832"",1730392781033,35.047164,-106.959345,0]]}",[],null
1,144,1730392763663,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[411167],""data"":[[""2024-10-31 16:39:23"",""4488258847705225890"",""fraud_Mosciski, Gislason and Mertz"",""grocery_pos"",91.66,""Jessica"",""Shaw"",""F"",""5745 Blair Locks"",""West Columbia"",""SC"",29170,33.9568,-81.1405,52126,""Chemical engineer"",""1929-08-23"",""2e62157411eb880e351e17de2a1d8849"",1730392763589,34.188231,-80.480571,0]]}",[],null
1,143,1730392746235,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[400575],""data"":[[""2024-10-31 16:39:06"",342319985983023,""fraud_Welch Inc"",""misc_net"",109.49,""Bryan"",""Pugh"",""M"",""6366 French Field"",""Margaretville"",""NY"",12455,42.1852,-74.6178,1988,""Environmental health practitioner"",""1978-05-23"",""b3266385ebf3c3b246cd2e74e3fca050"",1730392746147,41.818101,-75.097929,0]]}",[],null
1,142,1730392632252,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[149644],""data"":[[""2024-10-31 16:37:12"",60495593109,""fraud_Botsford Ltd"",""shopping_pos"",11.84,""Randall"",""Dillon"",""M"",""4440 George Mills Suite 591"",""Dallas"",""TX"",75210,32.7699,-96.743,1263321,""Television camera operator"",""1942-11-24"",""c71644cbd3d1d3edf1da56aa1a27509a"",1730392632189,33.544799,-96.148648,0]]}",[],null
1,141,1730392601161,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[176419],""data"":[[""2024-10-31 16:36:07"",38859492057661,""fraud_Breitenberg-Hermiston"",""kids_pets"",52.09,""Edward"",""Sanchez"",""M"",""594 White Dale Suite 530"",""Malad City"",""ID"",83252,42.1808,-112.262,4154,""Nature conservation officer"",""1962-01-19"",""4e1ad0bcd4a82d9e420fae08324fe889"",1730392567865,42.099746,-112.15536,0]]}",[],null
1,140,1730392479895,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[363290],""data"":[[""2024-10-31 16:34:39"",341546199006537,""fraud_Howe Ltd"",""misc_pos"",4.69,""Mark"",""Brown"",""M"",""8580 Moore Cove"",""Wales"",""AK"",99783,64.7556,-165.6723,145,""Administrator, education"",""1939-11-09"",""a945b0c742211581987035701aa00ad5"",1730392479809,65.163069,-166.546133,0]]}",[],null
1,139,1730392355126,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[378925],""data"":[[""2024-10-31 16:32:35"",676173792455,""fraud_Stark-Batz"",""entertainment"",8.92,""Brittany"",""Cox"",""F"",""07177 William Dale Apt. 547"",""Santa Monica"",""CA"",90403,34.0287,-118.4924,92043,""Civil engineer, contracting"",""1961-04-25"",""e06bf4def7d5fdbd755b0ba9761d3b1b"",1730392355048,33.717864,-119.251504,0]]}",[],null
1,138,1730392337685,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[452145],""data"":[[""2024-10-31 16:32:17"",4681699462969,""fraud_Dare-Gibson"",""health_fitness"",129.83,""Joseph"",""Gonzalez"",""M"",""319 Wendy Fort Suite 179"",""Murfreesboro"",""TN"",37132,35.8596,-86.421,158701,""Journalist, newspaper"",""1978-03-06"",""14ce133d7fa8d86b6d7959c0cc908bea"",1730392337612,34.987724,-86.834277,0]]}",[],null
1,137,1730392320251,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[402419],""data"":[[""2024-10-31 16:32:00"",3561963695236764,""fraud_Hintz, Bauch and Smith"",""health_fitness"",73.16,""Michael"",""Lee"",""M"",""7915 Dawn Roads Apt. 544"",""Shelter Island"",""NY"",11964,41.064,-72.3366,1858,""Clinical biochemist"",""1984-03-03"",""12fe1a9f08857ad3fbc8041d942d3496"",1730392320173,41.165596,-73.267178,0]]}",[],null
1,136,1730392302741,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[47627],""data"":[[""2024-10-31 16:31:42"",372509258176510,""fraud_Moen, Reinger and Murphy"",""grocery_pos"",185.67,""Kristen"",""Hanson"",""F"",""26544 Andrea Glen"",""Goodrich"",""MI"",48438,42.9147,-83.4845,6951,""Learning disability nurse"",""1985-06-18"",""cc5d0d8442f83c29f456c06b2ae61b88"",1730392302655,42.748373,-83.435073,0]]}",[],null
1,135,1730392170122,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[353762],""data"":[[""2024-10-31 16:29:30"",4302480582202074,""fraud_Dare-Gibson"",""health_fitness"",127.21,""David"",""Rodriguez"",""M"",""821 Solis Points"",""Muskegon"",""MI"",49440,43.2326,-86.2492,128715,""Historic buildings inspector/conservation officer"",""1995-05-25"",""84214e01d07a2a960fe3dcb12dda9b7a"",1730392170019,43.479367,-86.710296,0]]}",[],null
1,134,1730392152637,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[59768],""data"":[[""2024-10-31 16:29:12"",675909898057,""fraud_Conroy-Emard"",""food_dining"",31.47,""Christopher"",""Henry"",""M"",""1198 Robert Stravenue Apt. 479"",""Armonk"",""NY"",10504,41.136,-73.7009,7987,""Television/film/video producer"",""1964-03-16"",""2819900ae79ed0a3ce22855c53057047"",1730392152563,41.218481,-73.621694,0]]}",[],null
1,133,1730392135185,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[158806],""data"":[[""2024-10-31 16:28:55"",""4457732997086323466"",""fraud_Kuhn LLC"",""shopping_pos"",141.06,""Stanley"",""Mayo"",""M"",""3433 Jones Branch"",""Fiddletown"",""CA"",95629,38.5234,-120.6763,832,""Immigration officer"",""1987-05-19"",""e06ff9f06059ebcec1170e7b451d2ef2"",1730392135106,39.461472,-119.981375,0]]}",[],null
1,132,1730392117743,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[357715],""data"":[[""2024-10-31 16:28:37"",213180742685905,""fraud_Jacobi and Sons"",""shopping_pos"",1.4,""Kayla"",""Sutton"",""F"",""010 Weaver Land"",""Carlotta"",""CA"",95528,40.507,-123.9743,1139,""Therapist, occupational"",""1951-01-15"",""abc5feef5857f760ae5e001718155a6c"",1730392117662,39.935658,-123.530275,0]]}",[],null
1,131,1730392099373,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[483317],""data"":[[""2024-10-31 16:28:19"",4683638447911,""fraud_Satterfield-Lowe"",""travel"",501.88,""Daniel"",""Boyd"",""M"",""8925 Nicholas Points"",""Egan"",""LA"",70531,30.251,-92.5002,1261,""Broadcast presenter"",""1972-07-01"",""58db12492cb97deed5d2afe96e5c1fa3"",1730392099295,30.017594,-91.693754,0]]}",[],null
1,130,1730392081862,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[302929],""data"":[[""2024-10-31 16:28:01"",2256234701263057,""fraud_Ruecker-Mayert"",""kids_pets"",113.01,""Christopher"",""Grimes"",""M"",""39631 Dunn Radial"",""Grantham"",""NH"",3753,43.5103,-72.1334,2971,""Charity fundraiser"",""1948-04-11"",""52e7eac57a2508b93b72ee4695d8bdfd"",1730392081783,43.791534,-72.345108,0]]}",[],null
1,129,1730392064422,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[296959],""data"":[[""2024-10-31 16:27:44"",213195754007681,""fraud_Skiles LLC"",""home"",1.01,""Zachary"",""Allen"",""M"",""69252 Oconnor Alley Apt. 153"",""Ollie"",""IA"",52576,41.2001,-92.1354,568,""Commercial horticulturist"",""1969-07-24"",""b88f16bc0e07679d306a30658761824f"",1730392064345,41.672406,-91.614064,0]]}",[],null
1,128,1730392046976,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[550043],""data"":[[""2024-10-31 16:27:26"",""4512828414983801773"",""fraud_Kutch, Hermiston and Farrell"",""gas_transport"",80.84,""Monica"",""Cohen"",""F"",""864 Reynolds Plains"",""Uledi"",""PA"",15484,39.8936,-79.7856,328,""Tree surgeon"",""1983-07-25"",""26e1f5fa90a32568523671070d6f2718"",1730392046898,39.12898,-80.037003,0]]}",[],null
1,127,1730392029539,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[353481],""data"":[[""2024-10-31 16:27:09"",4427805710168,""fraud_Buckridge PLC"",""misc_pos"",4.12,""Michelle"",""Rodriguez"",""F"",""1742 Brandon Squares Apt. 461"",""Ruidoso"",""NM"",88355,33.3305,-105.6933,8874,""Licensed conveyancer"",""2000-08-16"",""a8a42ee8235a38ec606757e34bf4bacb"",1730392029461,33.673761,-105.511599,0]]}",[],null
1,126,1730392012084,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[265508],""data"":[[""2024-10-31 16:26:52"",3533742182628021,""fraud_Haag-Blanda"",""food_dining"",8.62,""Robert"",""Haynes"",""M"",""857 Aaron Circles Suite 398"",""Johns Island"",""SC"",29455,32.8357,-79.8217,20478,""Materials engineer"",""1997-06-04"",""daf2383bee7865ad925b0ec175b7d779"",1730392012008,33.344726,-79.672282,0]]}",[],null
1,125,1730391985632,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[401982],""data"":[[""2024-10-31 16:26:25"",36078114201167,""fraud_Williamson LLC"",""misc_pos"",5.42,""Christopher"",""Horn"",""M"",""956 Sanchez Highway"",""Mallie"",""KY"",41836,37.2692,-82.9161,798,""Facilities manager"",""1926-06-26"",""d7410d5d6bce45495c2400d2aa47cc3c"",1730391985560,36.903058,-82.812155,0]]}",[],null
1,124,1730391967815,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[403215],""data"":[[""2024-10-31 16:26:07"",30518206766474,""fraud_Tillman LLC"",""travel"",2.23,""Tamara"",""Martinez"",""F"",""471 Marquez Prairie Suite 680"",""Matthews"",""MO"",63867,36.7154,-89.6287,1019,""Aeronautical engineer"",""1979-01-26"",""cfa51c43e274fd01ecb55106de4c30dc"",1730391967737,37.403369,-90.06773,0]]}",[],null
1,123,1730391797612,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[395843],""data"":[[""2024-10-31 16:23:17"",""4769426683924058915"",""fraud_O'Hara-Wilderman"",""food_dining"",224.25,""Andrea"",""Cruz"",""F"",""26572 Hodge Villages Suite 512"",""Mifflin"",""PA"",17058,40.5553,-77.4001,1909,""Mining engineer"",""1954-08-22"",""a4afd510d100626f5fbd9d7a7794329c"",1730391797543,41.516195,-77.044508,0]]}",[],null
1,122,1730391779131,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[357537],""data"":[[""2024-10-31 16:22:59"",3563837241599446,""fraud_Miller-Hauck"",""grocery_pos"",40.61,""Timothy"",""Simmons"",""M"",""1049 John Ports Suite 057"",""Newberg"",""OR"",97132,45.3099,-122.9685,28278,""Research scientist (physical sciences)"",""1977-07-17"",""18e5e0f0520de37ffa837279831ea706"",1730391779051,45.185674,-123.521285,0]]}",[],null
1,121,1730391761696,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[207745],""data"":[[""2024-10-31 16:22:41"",36722699017270,""fraud_Baumbach, Strosin and Nicolas"",""shopping_pos"",7.82,""Jessica"",""Perez"",""F"",""8172 Robertson Parkways Suite 072"",""Superior"",""AZ"",85173,33.2887,-111.0985,2872,""Petroleum engineer"",""1987-10-28"",""736b3d85a974b040fc7b8428735c62fc"",1730391761622,32.41072,-110.516831,0]]}",[],null
1,120,1730391744253,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[368306],""data"":[[""2024-10-31 16:22:24"",4119762878330989,""fraud_Durgan, Gislason and Spencer"",""home"",7.17,""Melinda"",""Gutierrez"",""F"",""1497 West Gateway"",""Eureka"",""IL"",61530,40.7152,-89.2706,6713,""Archivist"",""1945-08-19"",""ca7e311829fd6deb492c25cc2f0a3d2d"",1730391744174,41.555625,-90.108478,0]]}",[],null
1,119,1730391726838,"""CREATE_TIME""","""dummy""","{""columns"":[""trans_date_trans_time"",""cc_num"",""merchant"",""category"",""amt"",""first"",""last"",""gender"",""street"",""city"",""state"",""zip"",""lat"",""long"",""city_pop"",""job"",""dob"",""trans_num"",""unix_time"",""merch_lat"",""merch_long"",""is_fraud""],""index"":[475395],""data"":[[""2024-10-31 16:22:06"",213156747557083,""fraud_Huels-Nolan"",""gas_transport"",61.03,""Adam"",""Santos"",""M"",""725 Jo Trace Apt. 102"",""Glendale"",""CA"",91206,34.1556,-118.2322,172817,""Advertising account planner"",""1982-07-30"",""ed928e8320e96f9336b632586199c8bb"",1730391726759,34.959667,-118.721869,0]]}",[],null
